	09/30/1954_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1954_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1954_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1954_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1955_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1955_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1955_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1955_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1955_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1955_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1956_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1956_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1956_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1956_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1956_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1956_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1957_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1957_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1957_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1957_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1957_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1957_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1958_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1958_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1958_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1958_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1958_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1958_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1959_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1959_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1959_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1959_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1959_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1959_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1960_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1960_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1960_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1960_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1960_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1960_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1961_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1961_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1961_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1961_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1961_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1961_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1962_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1962_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1962_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1962_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1962_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1962_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1963_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1963_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1963_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1963_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1963_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1963_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1964_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1964_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1964_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1964_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1964_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1964_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1965_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1965_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1965_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1965_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1965_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1965_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1966_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1966_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1966_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1966_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1966_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1966_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1967_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1967_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1967_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1967_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1967_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1967_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1968_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1968_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1968_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1968_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1968_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1968_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1969_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1969_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1969_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1969_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1969_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1969_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1970_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1970_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1970_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1970_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1970_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1970_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1971_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1971_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1971_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1971_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1971_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1971_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1972_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1972_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1972_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1972_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1972_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1972_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1973_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1973_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1973_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1973_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1973_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1973_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1974_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1974_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1974_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1974_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1974_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1974_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1975_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1975_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1975_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1975_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1975_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1975_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1976_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1976_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1976_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1976_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1976_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1976_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1977_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1977_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1977_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1977_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1977_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1977_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1978_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1978_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1978_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1978_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1978_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1978_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	02/28/1979_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1979_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1979_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1979_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	11/30/1979_24:00	1.00	1.00	1.00	1.00	1.00
	12/31/1979_24:00	1.00	1.00	1.00	1.00	1.00
	01/31/1980_24:00	1.00	1.00	1.00	1.00	1.00
	02/29/1980_24:00	1.00	1.00	1.00	1.00	1.00
	03/31/1980_24:00	1.00	1.00	1.00	1.00	1.00
	04/30/1980_24:00	1.00	1.00	1.00	1.00	1.00
	05/31/1980_24:00	1.00	1.00	1.00	1.00	1.00
	06/30/1980_24:00	1.00	1.00	1.00	1.00	1.00
	07/31/1980_24:00	1.00	1.00	1.00	1.00	1.00
	08/31/1980_24:00	1.00	1.00	1.00	1.00	1.00
	09/30/1980_24:00	1.00	1.00	1.00	1.00	1.00
	10/31/1980_24:00	0.97	0.97	0.97	1.00	1.00
	11/30/1980_24:00	0.97	0.97	0.97	1.00	1.00
	12/31/1980_24:00	0.97	0.97	0.97	1.00	1.00
	01/31/1981_24:00	0.97	0.97	0.97	1.00	1.00
	02/28/1981_24:00	0.97	0.97	0.97	1.00	1.00
	03/31/1981_24:00	0.97	0.97	0.97	1.00	1.00
	04/30/1981_24:00	0.97	0.97	0.97	1.00	1.00
	05/31/1981_24:00	0.97	0.97	0.97	1.00	1.00
	06/30/1981_24:00	0.97	0.97	0.97	1.00	1.00
	07/31/1981_24:00	0.97	0.97	0.97	1.00	1.00
	08/31/1981_24:00	0.97	0.97	0.97	1.00	1.00
	09/30/1981_24:00	0.97	0.97	0.97	1.00	1.00
	10/31/1981_24:00	0.93	0.93	0.93	1.00	1.00
	11/30/1981_24:00	0.93	0.93	0.93	1.00	1.00
	12/31/1981_24:00	0.93	0.93	0.93	1.00	1.00
	01/31/1982_24:00	0.93	0.93	0.93	1.00	1.00
	02/28/1982_24:00	0.93	0.93	0.93	1.00	1.00
	03/31/1982_24:00	0.93	0.93	0.93	1.00	1.00
	04/30/1982_24:00	0.93	0.93	0.93	1.00	1.00
	05/31/1982_24:00	0.93	0.93	0.93	1.00	1.00
	06/30/1982_24:00	0.93	0.93	0.93	1.00	1.00
	07/31/1982_24:00	0.93	0.93	0.93	1.00	1.00
	08/31/1982_24:00	0.93	0.93	0.93	1.00	1.00
	09/30/1982_24:00	0.93	0.93	0.93	1.00	1.00
	10/31/1982_24:00	0.90	0.90	0.90	1.00	1.00
	11/30/1982_24:00	0.90	0.90	0.90	1.00	1.00
	12/31/1982_24:00	0.90	0.90	0.90	1.00	1.00
	01/31/1983_24:00	0.90	0.90	0.90	1.00	1.00
	02/28/1983_24:00	0.90	0.90	0.90	1.00	1.00
	03/31/1983_24:00	0.90	0.90	0.90	1.00	1.00
	04/30/1983_24:00	0.90	0.90	0.90	1.00	1.00
	05/31/1983_24:00	0.90	0.90	0.90	1.00	1.00
	06/30/1983_24:00	0.90	0.90	0.90	1.00	1.00
	07/31/1983_24:00	0.90	0.90	0.90	1.00	1.00
	08/31/1983_24:00	0.90	0.90	0.90	1.00	1.00
	09/30/1983_24:00	0.90	0.90	0.90	1.00	1.00
	10/31/1983_24:00	0.87	0.87	0.87	1.00	1.00
	11/30/1983_24:00	0.87	0.87	0.87	1.00	1.00
	12/31/1983_24:00	0.87	0.87	0.87	1.00	1.00
	01/31/1984_24:00	0.87	0.87	0.87	1.00	1.00
	02/29/1984_24:00	0.87	0.87	0.87	1.00	1.00
	03/31/1984_24:00	0.87	0.87	0.87	1.00	1.00
	04/30/1984_24:00	0.87	0.87	0.87	1.00	1.00
	05/31/1984_24:00	0.87	0.87	0.87	1.00	1.00
	06/30/1984_24:00	0.87	0.87	0.87	1.00	1.00
	07/31/1984_24:00	0.87	0.87	0.87	1.00	1.00
	08/31/1984_24:00	0.87	0.87	0.87	1.00	1.00
	09/30/1984_24:00	0.87	0.87	0.87	1.00	1.00
	10/31/1984_24:00	0.83	0.83	0.83	1.00	1.00
	11/30/1984_24:00	0.83	0.83	0.83	1.00	1.00
	12/31/1984_24:00	0.83	0.83	0.83	1.00	1.00
	01/31/1985_24:00	0.83	0.83	0.83	1.00	1.00
	02/28/1985_24:00	0.83	0.83	0.83	1.00	1.00
	03/31/1985_24:00	0.83	0.83	0.83	1.00	1.00
	04/30/1985_24:00	0.83	0.83	0.83	1.00	1.00
	05/31/1985_24:00	0.83	0.83	0.83	1.00	1.00
	06/30/1985_24:00	0.83	0.83	0.83	1.00	1.00
	07/31/1985_24:00	0.83	0.83	0.83	1.00	1.00
	08/31/1985_24:00	0.83	0.83	0.83	1.00	1.00
	09/30/1985_24:00	0.83	0.83	0.83	1.00	1.00
	10/31/1985_24:00	0.80	0.80	0.80	1.00	1.00
	11/30/1985_24:00	0.80	0.80	0.80	1.00	1.00
	12/31/1985_24:00	0.80	0.80	0.80	1.00	1.00
	01/31/1986_24:00	0.80	0.80	0.80	1.00	1.00
	02/28/1986_24:00	0.80	0.80	0.80	1.00	1.00
	03/31/1986_24:00	0.80	0.80	0.80	1.00	1.00
	04/30/1986_24:00	0.80	0.80	0.80	1.00	1.00
	05/31/1986_24:00	0.80	0.80	0.80	1.00	1.00
	06/30/1986_24:00	0.80	0.80	0.80	1.00	1.00
	07/31/1986_24:00	0.80	0.80	0.80	1.00	1.00
	08/31/1986_24:00	0.80	0.80	0.80	1.00	1.00
	09/30/1986_24:00	0.80	0.80	0.80	1.00	1.00
	10/31/1986_24:00	0.77	0.77	0.77	1.00	1.00
	11/30/1986_24:00	0.77	0.77	0.77	1.00	1.00
	12/31/1986_24:00	0.77	0.77	0.77	1.00	1.00
	01/31/1987_24:00	0.77	0.77	0.77	1.00	1.00
	02/28/1987_24:00	0.77	0.77	0.77	1.00	1.00
	03/31/1987_24:00	0.77	0.77	0.77	1.00	1.00
	04/30/1987_24:00	0.77	0.77	0.77	1.00	1.00
	05/31/1987_24:00	0.77	0.77	0.77	1.00	1.00
	06/30/1987_24:00	0.77	0.77	0.77	1.00	1.00
	07/31/1987_24:00	0.77	0.77	0.77	1.00	1.00
	08/31/1987_24:00	0.77	0.77	0.77	1.00	1.00
	09/30/1987_24:00	0.77	0.77	0.77	1.00	1.00
	10/31/1987_24:00	0.73	0.73	0.73	1.00	1.00
	11/30/1987_24:00	0.73	0.73	0.73	1.00	1.00
	12/31/1987_24:00	0.73	0.73	0.73	1.00	1.00
	01/31/1988_24:00	0.73	0.73	0.73	1.00	1.00
	02/29/1988_24:00	0.73	0.73	0.73	1.00	1.00
	03/31/1988_24:00	0.73	0.73	0.73	1.00	1.00
	04/30/1988_24:00	0.73	0.73	0.73	1.00	1.00
	05/31/1988_24:00	0.73	0.73	0.73	1.00	1.00
	06/30/1988_24:00	0.73	0.73	0.73	1.00	1.00
	07/31/1988_24:00	0.73	0.73	0.73	1.00	1.00
	08/31/1988_24:00	0.73	0.73	0.73	1.00	1.00
	09/30/1988_24:00	0.73	0.73	0.73	1.00	1.00
	10/31/1988_24:00	0.70	0.70	0.70	1.00	1.00
	11/30/1988_24:00	0.70	0.70	0.70	1.00	1.00
	12/31/1988_24:00	0.70	0.70	0.70	1.00	1.00
	01/31/1989_24:00	0.70	0.70	0.70	1.00	1.00
	02/28/1989_24:00	0.70	0.70	0.70	1.00	1.00
	03/31/1989_24:00	0.70	0.70	0.70	1.00	1.00
	04/30/1989_24:00	0.70	0.70	0.70	1.00	1.00
	05/31/1989_24:00	0.70	0.70	0.70	1.00	1.00
	06/30/1989_24:00	0.70	0.70	0.70	1.00	1.00
	07/31/1989_24:00	0.70	0.70	0.70	1.00	1.00
	08/31/1989_24:00	0.70	0.70	0.70	1.00	1.00
	09/30/1989_24:00	0.70	0.70	0.70	1.00	1.00
	10/31/1989_24:00	0.67	0.67	0.67	1.00	1.00
	11/30/1989_24:00	0.67	0.67	0.67	1.00	1.00
	12/31/1989_24:00	0.67	0.67	0.67	1.00	1.00
	01/31/1990_24:00	0.67	0.67	0.67	1.00	1.00
	02/28/1990_24:00	0.67	0.67	0.67	1.00	1.00
	03/31/1990_24:00	0.67	0.67	0.67	1.00	1.00
	04/30/1990_24:00	0.67	0.67	0.67	1.00	1.00
	05/31/1990_24:00	0.67	0.67	0.67	1.00	1.00
	06/30/1990_24:00	0.67	0.67	0.67	1.00	1.00
	07/31/1990_24:00	0.67	0.67	0.67	1.00	1.00
	08/31/1990_24:00	0.67	0.67	0.67	1.00	1.00
	09/30/1990_24:00	0.67	0.67	0.67	1.00	1.00
	10/31/1990_24:00	0.63	0.63	0.63	1.00	1.00
	11/30/1990_24:00	0.63	0.63	0.63	1.00	1.00
	12/31/1990_24:00	0.63	0.63	0.63	1.00	1.00
	01/31/1991_24:00	0.63	0.63	0.63	1.00	1.00
